1816.HK,1133.HK,0914.HK,2600.HK,0358.HK,0390.HK,1186.HK,1800.HK,0688.HK,3333.HK,0960.HK,1813.HK,3900.HK,2007.HK,3383.HK,0315.HK,0762.HK,0728.HK,3618.HK,1288.HK,0998.HK,3328.HK,1988.HK,3988.HK,0939.HK,1398.HK,3968.HK,2318.HK,1336.HK,1339.HK,2601.HK,2328.HK,0966.HK,2628.HK,1299.HK,0257.HK,0371.HK,
,4.985917575,19.2838983,,10.69453758,8.91292145,7.923673568,6.364387865,8.883584919,4.126394805,7.840726746,3.618370317,5.188934312,8.728374195,4.715217552,10.39339365,25.12120284,15.97715802,5.099697279,6.231756277,4.78638197,5.353610833,4.940050783,5.494462491,5.942989105,5.997619981,5.902500734,16.52114652,20.96229183,13.8757741,28.53335974,11.34814104,20.87094828,31.3799295,17.30929202,,,
,4.95715874,18.70581518,,10.65264713,8.874607513,7.897256022,6.355401268,8.92146801,4.165366927,7.922840962,3.571932294,5.23691296,8.712020627,4.765805672,10.54151803,25.54593435,15.90142385,5.024407493,6.138587516,4.75507488,5.316976715,4.924441984,5.436386582,5.915211786,5.955147976,5.781899734,16.38658902,20.66000189,13.33464506,28.13692227,11.08440115,20.50870218,31.06880413,17.28857993,,,
,5.015004239,18.57334659,,10.76595943,8.951823861,8.096833919,6.344425754,8.997234193,4.17740457,7.880810979,3.56345185,5.259593068,8.83258652,4.842666494,10.7019861,25.33043649,15.85958807,5.137353086,6.168756686,4.75418847,5.35329072,4.972218195,5.464753561,5.933125538,5.964843732,5.852190081,16.4518465,20.65615058,13.26431116,28.48721179,11.06465969,20.53656727,31.44106131,17.19970729,,,
,5.065689054,18.61187531,,10.63984105,8.915398329,7.980725887,6.297597904,9.073000376,4.178815327,8.099828437,3.635010306,5.261369293,8.887954184,4.972075937,10.66495501,25.5076364,15.98159803,5.139088029,6.186501976,4.777072734,5.345769148,5.022608008,5.48129423,5.963663497,5.999286704,5.925558706,16.66240818,20.8918695,13.37059725,28.00780705,11.45738152,21.03813879,31.51470874,17.20015102,,,
,4.957240105,18.28684706,,10.62399161,9.052248241,8.098476483,6.345712816,9.035117284,4.165435295,8.058175288,3.642336476,5.244885963,8.747082114,4.965851053,10.77604829,25.46204225,15.90168485,5.125739129,6.154348192,4.77642878,5.307735804,5.021930956,5.421782635,5.89628859,5.955245721,5.839100756,16.18187991,20.43162873,12.99555442,27.20391638,11.26137069,20.73162286,30.69118855,17.11216585,,,
,5.036117457,18.77249738,,10.58180088,9.092597965,8.026152612,6.375726667,9.281357378,4.229940568,8.072500406,3.689601303,5.308511503,8.992407944,5.005232492,10.96120376,25.84401975,16.17545324,5.138907536,6.233269137,4.840738875,5.410885183,5.071140533,5.466407076,5.982476226,5.988266854,6.053852171,16.26321477,20.66240068,13.06471865,27.87345755,11.52770122,20.62016252,30.69424824,17.13620703,,,
,4.928259733,18.44964305,,10.63929273,9.131895355,8.172280935,6.258099032,9.110883467,4.178599974,8.20758345,3.666090272,5.403076812,9.289092241,5.082921819,10.97354746,25.84359555,16.05853975,5.202109188,6.217505603,4.798104173,5.364151574,5.108941397,5.436928549,5.934823358,5.998977534,6.096585962,15.92128926,20.50957399,12.89483532,27.69518186,11.38607014,21.17746421,30.50466593,17.35675024,,,
,4.995900597,18.70414852,,10.86790296,9.031573539,7.987947668,6.335251542,9.205591195,4.203441912,8.368262105,3.759182391,5.607098433,9.374625733,5.037529846,10.97354746,25.83871699,16.01663302,5.289710847,6.200673642,4.786561619,5.409774961,5.075511014,5.465285461,5.895666468,5.976231235,5.981234904,15.827192,20.23889953,13.23167484,28.22330761,11.43695145,21.2053293,29.11259351,17.33313063,,,
,4.828594817,17.57262669,,10.49146213,8.754092809,7.767351091,6.138430675,8.902526465,4.061820253,8.245266407,3.664809428,5.464268686,9.425483649,5.003401658,11.08464074,25.03382129,15.43102403,4.921930583,5.902218325,4.530550456,5.129134969,4.723037696,5.273447073,5.676044349,5.759167407,5.466455814,14.45849282,18.82563154,12.72072057,24.93028695,10.60443365,20.67589269,26.77676351,17.02110451,,,
,4.779684911,17.15368435,,10.3907167,8.655622316,7.666931312,6.011236115,8.656286371,3.997805248,8.191304731,3.633599921,5.472224211,9.408150388,4.997912952,11.04760964,24.65483895,15.08139684,4.782811712,5.714423007,4.392350871,4.979987998,4.54997243,5.111931059,5.552517006,5.607967045,5.280978427,13.94636389,17.37773016,12.2459716,24.04181674,10.23341046,19.3940988,25.95804436,16.77879221,,,
,4.751075842,16.99523507,,10.27709918,8.499273928,7.549365248,5.963256458,8.580520188,3.972825706,8.111524565,3.548222015,5.433684442,9.392226128,4.932077848,11.01057855,24.19518655,15.044979,4.808901256,5.66837887,4.361155872,4.962144993,4.572358318,5.083380536,5.515384859,5.576459795,5.224738195,13.88031711,16.99940983,12.11225599,23.51237328,9.969920902,19.08758287,25.71021427,16.66962545,,,
,4.84844494,17.28336871,,10.40555526,8.695412526,7.740354391,6.119180395,8.750994099,4.049225337,8.205158467,3.633749046,5.519761031,9.3212588,5.003671534,11.49198277,24.78229106,15.39298518,4.909542604,5.808597106,4.498887822,5.157390236,4.72329245,5.259041455,5.676350507,5.781089598,5.423930166,14.17464134,17.30222211,12.31432169,24.48721754,10.25150545,18.97612254,26.40016253,16.9126092,,,
,4.87747484,17.37884046,,10.47685418,8.714496429,7.739791672,6.128525511,8.807818736,4.074557106,8.177528803,3.617856983,5.590322945,9.32058115,5.00330777,12.26963574,25.24406998,15.43073447,4.921838224,5.823830282,4.466656069,5.184991872,4.744589157,5.302726101,5.742489874,5.791474306,5.402127155,14.21914856,17.3390721,12.38126902,24.35212279,10.35680252,19.03185271,26.27223731,17.24380911,,,
,4.83834938,16.73416207,,10.41931979,8.517425736,7.584527583,6.030689367,8.713111008,4.023347262,8.191131797,3.656965294,5.653460986,9.268316117,5.031126153,12.28197944,24.65431844,15.19768472,4.858626781,5.714302364,4.402893147,5.082464718,4.641847713,5.199958018,5.609444985,5.64026396,5.245185402,13.90053127,16.69141473,12.21179143,23.86355457,10.12715095,18.41882085,25.83148907,16.80517542,,,
,4.926803678,16.92867282,,10.44879171,8.655977603,7.722077334,6.050645613,8.788877191,4.113295385,8.367369231,3.766595809,5.71689539,9.443447646,5.103633928,12.34369793,25.161612,15.43185646,4.820968413,5.745970759,4.520159188,5.101433051,4.647546667,5.214971308,5.638318043,5.694643435,5.274058445,13.87862482,16.76867352,12.28039802,24.1316864,10.23383051,18.39095576,26.08512495,16.93771815,,,
,4.94787258,16.99824483,,10.58166436,8.678289571,7.79751692,6.023074217,8.750994099,4.15297898,8.396914708,3.728637959,5.710717305,9.498654005,5.110715302,12.59057188,25.21129597,15.51423697,4.923668085,5.794672934,4.585344043,5.196248562,4.74635312,5.275308665,5.69707,5.750391458,5.347024504,13.93971854,16.84993225,12.38587218,24.27226712,10.27225154,18.58601135,26.4080577,17.04776982,,,
,5.088397703,17.20312065,,10.61750069,8.703754073,7.775221706,6.144650714,8.788877191,4.142893854,8.402457086,3.723277034,5.753951346,9.207894723,5.09741225,12.59057188,25.31231104,15.64120253,4.977580344,5.876855781,4.630954082,5.199678342,4.803642001,5.308198933,5.729382085,5.775819282,5.407702576,13.92612709,17.39511457,12.52987264,24.55519228,10.43825942,18.69747169,26.61469229,17.0916574,,,
,4.844404036,17.23935455,,10.74980223,8.646529962,7.722110657,6.165666411,8.902526465,4.156674455,8.580323833,3.771074874,5.91316766,9.244961786,5.115263006,12.61525928,25.61350177,15.68371171,5.004060392,5.909555748,4.663962465,5.303582603,4.853496732,5.353540474,5.787814347,5.852875993,5.487541987,13.98631899,17.24648536,12.49878586,24.91678511,10.4937445,18.08443983,26.68388646,17.37835617,,,
,4.815886804,17.40403226,,10.69408864,8.608660868,7.686953078,6.206038398,9.016175739,4.195948265,8.595467773,3.842208948,5.93006812,9.351571532,5.138465938,12.63994668,25.57609642,15.80342458,4.966985403,5.910663073,4.654186081,5.304576381,4.897749086,5.325123044,5.760335215,5.864793349,5.488570236,14.02314252,17.40236934,12.53509832,25.09946437,10.51341015,18.08443983,26.43650928,17.53228007,,,
,4.772306824,17.45271504,,10.74203252,8.640280445,7.771386133,6.200390992,9.091941921,4.192130013,8.547074465,3.924712264,5.94044993,9.255743403,5.194906556,12.61525928,25.80582078,15.75015442,4.949806166,5.842628916,4.628669599,5.290418748,4.812098197,5.334974157,5.726555739,5.870267276,5.497855861,13.90786667,16.66209454,12.42187293,24.89877582,10.5038431,16.85837612,25.97119428,17.35428749,,,
,4.722340911,17.41688137,,10.68216543,8.539894905,8.072198548,6.042427273,9.035117284,4.178452715,8.450673605,3.798842393,5.931343902,8.904643026,5.132736881,12.71400886,25.88484252,15.90244866,4.999417797,6.001701901,4.59580478,5.263403318,4.930171177,5.525804346,5.734891614,6.010831579,5.49672805,13.81390792,16.69679708,12.48718992,24.58249733,10.39561072,16.18961409,26.09191454,17.39681906,,,
,4.709466679,17.08318554,,10.24299702,8.27809249,7.913637371,5.911253181,8.959351102,4.16291561,8.431643866,3.804173553,5.927471297,9.02096993,5.062770292,12.73869626,25.36237978,15.62007452,4.95820818,5.835241804,4.723928051,5.11309165,4.818786441,5.400159027,5.598085811,5.864146944,5.250585009,13.30413434,16.11446087,12.1399327,23.94451191,10.1061343,15.93882833,25.3190854,16.91151853,,,
,4.735476768,16.42687154,,10.27891687,8.272218001,7.841004382,5.867938711,8.864643373,4.159961427,8.533681697,3.840503455,5.876004817,8.700714822,5.042535501,12.88682063,25.42858215,15.72547484,4.727178365,5.652432038,4.628914084,5.017731346,4.707277782,5.274375953,5.480141424,5.706352915,5.154183471,13.1923388,15.87461365,12.13131768,24.01630472,9.993029378,15.77163782,25.15006644,17.06608105,,,
,4.724284129,16.3253753,,10.30463692,8.309132058,7.905664355,5.875966626,8.788877191,4.094741129,8.544636682,3.800340836,5.913625016,8.750414699,5.090943676,12.78807105,25.37891485,15.68197076,4.675226338,5.650747207,4.616080042,5.007065252,4.668054786,5.257564493,5.421539061,5.638829104,5.145520394,12.97238953,15.83182461,12.05994915,23.69849175,9.937099938,15.82736799,24.68955063,17.08724869,,,
,4.761607814,16.673269,,10.54531189,8.404402977,8.01748444,5.942158204,8.769935645,4.182731698,8.635861086,3.783302856,5.840547135,8.816804637,5.044670279,12.93619543,25.705895,15.71484423,4.711351764,5.729769127,4.671584731,5.096842138,4.704095604,5.316511078,5.466945555,5.713461687,5.214815766,14.88100335,16.09213952,12.25857058,23.95570698,10.00391756,15.66017748,24.9317989,17.24158513,,,
,4.753543368,17.00127334,,10.64985523,8.348364058,7.915095274,5.973630716,8.959351102,4.286606243,8.706466205,3.870504497,5.905646147,9.325476095,5.085307972,12.71400886,25.29429162,15.7981414,4.826769863,5.813022105,4.730539237,5.135360641,4.830054526,5.379383813,5.57335744,5.792313361,5.323595151,15.00286979,16.44044993,12.36461665,24.31937005,10.16637345,15.91096324,25.2302104,17.4631919,,,
,4.829738606,17.64129124,,10.63809496,8.460350029,8.129091383,6.051752419,9.110883467,4.677967128,8.855620973,3.986131229,6.128055545,9.567386213,5.143448866,12.88682063,26.59946641,16.32887987,4.999031132,5.93618365,4.875790576,5.244626266,4.891910033,5.494850024,5.715428338,5.933451576,5.424922365,15.06581216,17.26726961,12.65587392,24.80284377,10.55391088,16.21747917,25.71178209,17.59707758,,,
,4.771003602,17.51245164,,10.6381948,8.302659184,7.918269458,6.08118693,9.18664965,4.626745157,8.923304878,3.947088554,6.199095061,9.584934902,5.14905167,12.78807105,26.89480006,16.09576122,5.011733942,5.936239362,4.852891223,5.2722307,4.956893413,5.510165209,5.753521791,5.955483215,5.48207826,15.19560892,17.15307782,12.62206242,24.93642642,10.43026107,16.02242358,25.83806273,17.44316726,,,
,4.871510485,17.36024559,,10.71585578,8.385916135,7.960764772,6.162740322,9.205591195,4.590689014,8.955013711,3.941327268,6.17865551,9.677274442,5.140622564,13.05963241,26.74012104,16.18195465,5.027010566,5.939335714,4.88985812,5.265790842,5.008207441,5.482496167,5.756522838,5.947595897,5.484937721,15.19056268,17.12388706,12.56075016,24.9494333,10.40032626,15.7995029,25.85153991,17.6607261,,,
,4.852708058,17.39538588,,10.71762538,8.347831321,7.846965,6.212754515,9.205591195,4.604272385,8.902374749,3.965442289,6.234921989,9.591518088,5.135913132,13.05963241,26.8710883,15.79557339,5.002511547,5.907766848,4.890665624,5.22989491,5.057771041,5.483401538,5.709891036,5.981564644,5.400127191,15.10225013,16.97413835,12.49491726,24.95355341,10.18975714,16.21747917,25.7296831,16.90999182,,,
,4.726137314,17.3986038,,10.76289041,8.448067947,7.896389796,6.292312677,9.243474287,4.605124117,8.944617419,4.013112838,6.125562642,9.890352453,5.114625708,13.13369459,27.00263396,15.60393262,4.97810309,5.990248962,4.765262181,5.304407012,5.134533103,5.530246672,5.768056767,6.081649173,5.443992227,15.23481228,17.1298831,12.73494769,25.18061309,10.103173,16.27320934,26.04981584,16.84254778,,,
,4.748143199,17.27820271,,10.92710508,8.610319519,8.121163535,6.324906815,9.376065106,4.671619089,8.935593326,3.999484846,6.183938698,9.563168611,5.189515615,13.13369459,27.31175359,15.6507407,5.094675628,6.025844599,4.848085874,5.334677505,5.261759577,5.563607266,5.790014221,6.106725027,5.46103592,15.30741882,17.17669964,12.7753525,25.37136737,10.0905697,16.27320934,26.31538996,16.9970835,,,
,4.713163074,17.23276325,,10.93086922,8.398411336,7.866262878,6.166808523,9.224532741,4.698480313,9.152460484,4.058562188,6.281669853,9.732086855,5.210633915,13.1090072,26.54674952,15.42426382,5.008240932,5.962214195,4.83955745,5.313750595,5.266645099,5.5496061,5.769145553,6.09190281,5.369848074,15.17094352,17.22813347,12.74544947,25.26876146,9.889959942,15.85523307,26.2043024,16.75587944,,,
,4.718872583,16.86168893,,10.83451873,8.331696496,7.772805858,5.964879499,9.129825013,4.720094262,9.00878258,4.000109669,6.236604417,10.00389585,5.211651379,12.71400886,26.60814001,15.5668344,4.927660486,5.908038826,4.731711331,5.253800763,5.16972314,5.498802195,5.706841384,6.009390844,5.286358393,14.89745949,17.13656562,12.59810831,24.80061078,9.739389672,15.60444731,25.7387073,16.46777905,,,
,4.713244184,16.81195121,,10.67044934,8.319324207,7.741229123,5.999709627,9.016175739,4.6856884,8.989663367,4.027230624,6.23424874,9.925145864,5.132618522,12.63994668,27.22464704,15.58072703,4.957481159,5.929646571,4.782025964,5.30461662,5.147160722,5.534370937,5.759693106,6.05889891,5.240889846,15.05400216,17.19014456,12.67751016,25.13526065,9.730325525,15.91096324,25.95156733,16.44615799,,,
,4.772356552,17.00657208,,10.69957128,8.398685776,7.847262842,6.088324106,8.92146801,4.647141971,8.758946467,4.019442445,6.067990346,9.732404876,4.96532733,12.63994668,27.9025193,15.73716821,5.008404589,5.962409026,4.793623066,5.341600924,5.163546275,5.549787448,5.78843783,6.081065463,5.248140503,15.28864352,17.53498438,12.91626524,25.67140041,9.623937976,15.77163782,26.07856373,16.31493524,,,
,4.722511276,16.58318949,,10.6546791,8.199482422,7.701781602,6.008816568,8.637344825,4.427696077,8.445457167,3.854055523,5.845384652,9.012202159,4.836348592,12.44244751,28.06804426,15.77406142,4.817070634,5.92892761,4.643187467,5.248627633,5.016106986,5.503042286,5.758994751,6.036094462,5.190074121,15.22144877,17.22634103,12.64189783,25.26613247,9.51609875,15.85523307,25.88513191,16.13793318,,,
,4.702712851,16.77709102,,10.81364131,8.25868595,7.672702023,6.087334736,8.788877191,4.401840124,8.377351568,3.869654516,5.821472776,8.871705598,4.852958193,12.4671349,28.06732033,15.85174198,4.804236772,5.945107405,4.68915275,5.359181026,5.064887469,5.533557179,5.797047518,6.080077272,5.24011924,15.35126197,17.57041467,12.81194336,25.66722874,9.551360228,16.24534426,26.07432589,16.35797484,,,
,4.722572179,16.55101389,,10.8719663,8.318422777,7.769272386,6.058066679,8.750994099,4.247553921,8.391253761,3.846255725,5.837539359,8.88958253,4.819675978,12.5165097,27.77205805,16.08662653,4.779002418,5.945337417,4.712377581,5.331715107,5.081387342,5.518442261,5.787721106,6.069277456,5.233153273,15.32581373,17.3796882,12.71021214,25.57894101,9.445204895,15.6323124,26.07533468,16.38065436,,,
,4.722754899,16.29252856,,10.7131376,8.338551158,7.798456155,5.979621835,8.656286371,4.1318714,8.282949578,3.799305708,5.790239313,8.94252959,4.791969732,12.59057188,25.61394086,14.95489403,4.728344903,5.831229611,4.643426998,5.258123175,5.054409699,5.426678178,5.711536522,6.025370373,5.075638177,15.06597498,16.88268511,12.50624218,25.04422532,9.392305843,15.82736799,25.3801305,16.38128814,,,
,4.701863964,16.12641538,,11.02879154,8.395805165,7.892697565,6.017409334,8.656286371,4.169411571,8.348689163,3.83756488,5.772908293,8.694805664,4.762848489,12.68932147,25.60733576,15.06814755,4.752540251,5.829725902,4.63071041,5.256767255,5.036805967,5.425278792,5.700515078,5.968653446,5.052827919,15.01001698,17.03142298,12.40081268,24.81461412,9.336633075,15.43725681,25.43686146,16.06847855,,,
,4.780210175,16.48142814,,11.17271746,8.276397415,7.757382581,6.125121943,8.732052554,4.220580231,8.538122489,3.892217562,5.756653645,8.711704813,4.773657103,12.81275845,25.64780511,15.37932734,4.714076985,5.943603954,4.67644857,5.376269212,5.134236322,5.486184194,5.7860336,6.111635187,5.167127943,15.29531066,17.2215405,12.60430916,25.30371882,9.584442732,15.77163782,26.00446079,16.40354719,,,
,4.761644316,16.71196924,,11.16083689,8.337733653,7.865079059,6.1757144,8.788877191,4.270181037,8.553683017,3.885272619,5.678788739,8.468271249,4.702251969,10.67288736,25.65376264,15.38289969,4.753300056,6.358907788,4.723618912,5.386741896,5.200640709,5.533442826,5.79692772,6.15719239,5.254347506,15.20772132,17.30209871,12.70945776,25.44350963,9.835212298,16.05028867,26.32693061,16.33719315,,,
,4.692591851,16.87323917,,11.33409787,8.337403703,8.740152281,6.185303559,8.883584919,4.361419038,8.66195842,3.971454842,4.789327597,8.590659845,4.774576986,10.79675065,25.90673503,15.61653902,4.842073942,6.393214061,4.792555379,5.404975742,5.281946422,5.53322385,5.873096318,6.190050606,5.289979545,15.29825806,17.5310788,12.91338839,25.75495454,9.888080253,16.91566158,26.57902232,16.35966262,,,
,4.841706331,16.94343131,,11.58388192,8.498552576,8.980411662,6.256139543,8.883584919,4.336689917,8.73263538,4.043386709,4.797532538,8.663558859,4.792843384,10.96190171,25.83033475,15.46532046,4.792771565,6.377975202,4.851710105,5.425158083,5.62651413,5.519661913,5.846317107,6.147881271,5.306012747,15.51153639,17.46010877,12.91752027,25.98644657,10.03330867,16.9734929,26.6508304,16.24984146,,,
,4.920560189,17.26784292,,11.7869039,8.776120999,9.185730126,6.305485681,9.05405883,4.415177721,8.814349236,4.153411155,4.784310936,8.874238594,4.91572054,10.87932618,26.67791913,15.62193879,4.945454197,6.429994521,4.967080752,5.462204818,5.691266005,5.581135456,5.884680126,6.37878741,5.399365762,15.73334955,18.11150107,12.98602158,26.52293376,10.08684307,17.32048083,26.90473896,16.29435904,,,
,4.900848455,17.267739,,11.91715421,8.637394421,9.153292914,6.315284626,9.110883467,4.428213728,8.773552141,4.216197293,4.824317977,8.856647273,4.915690958,10.73481901,27.18590637,16.16860935,4.983563955,6.447240653,5.014507915,5.517531797,5.702978363,5.596434566,5.932409685,6.367358399,5.449526273,15.86349704,18.14968254,13.1222788,26.47812301,10.06902395,17.23373385,26.84127216,16.35987362,,,
,4.86148421,17.13814997,,11.32346852,8.538341732,8.948207341,6.226752599,9.016175739,4.362900841,8.950109692,4.192643118,4.844335894,8.768957696,4.887792598,10.31161941,26.88948683,15.81711784,4.919998088,6.291677205,4.898966258,5.443718663,5.550272455,5.519771079,5.836879738,6.253452166,5.334799404,15.55091582,17.65190644,15.63947383,25.67440258,9.99799027,17.08915554,26.39813795,16.05119676,,,
,4.841852051,16.97633885,,8.34431721,9.920845063,9.153387366,6.364534761,9.073000376,4.428259423,8.882294597,4.208389327,4.917785669,8.944429147,4.94922006,10.36322912,26.80507213,16.12972117,4.932762162,6.343597147,4.899016811,5.416094626,5.6384302,5.519828037,5.856046155,6.3104704,5.306172441,15.64224675,17.57550686,15.68004771,25.94257709,9.944817631,17.17590253,26.65163251,15.74191081,,,
,4.870056211,17.45757338,,8.542943339,10.03189852,9.17249066,6.352976707,9.05405883,4.374823407,9.029244911,4.207249557,4.923124672,8.924473355,4.853049937,10.5077363,26.84014705,16.16439715,5.007685377,6.411000391,4.932343463,5.433076246,5.678005547,5.518333087,5.864010652,6.308761317,5.462340582,15.75519774,18.03011277,15.59499794,26.47122502,10.01313942,17.26264951,27.15072154,15.89583325,,,
,4.878749077,17.45347495,,8.456374011,9.847601546,9.019296426,6.361317268,8.959351102,4.334628024,8.986401284,4.190566833,4.935307561,8.641910513,4.807295339,10.44580465,26.70687188,15.61410851,4.82861346,6.2540089,4.861894856,5.367246239,5.435986327,5.409761842,5.767151347,6.216200379,5.453536094,15.47812584,17.83452238,15.34898439,26.2864944,9.833292428,17.14698686,26.8279798,15.49838897,,,
,4.917767892,17.77610895,,8.825755428,10.00613747,9.105002029,6.683370001,9.091941921,4.477948432,8.921312264,4.25306498,5.095033906,8.816618475,4.879471755,10.69353124,26.83206756,15.84726983,4.86641156,6.374520289,4.97704943,5.422219305,5.611726266,5.486023766,5.814507297,6.23855687,5.528390875,15.55520149,19.68194228,15.34796717,26.41863051,9.868137647,17.29156517,26.88947118,15.41119839,,,
,5.006503166,17.64735212,,8.720433038,10.0065681,9.213277689,6.714410655,9.035117284,4.452029537,8.921696204,4.347415869,5.155275794,9.062401431,5.030254786,12.57212457,26.45230906,16.19926112,4.828501246,6.340242892,4.919522746,5.35789965,5.629578552,5.409636123,5.786113406,6.250210072,5.573760461,15.49078361,19.30508121,15.46980107,26.37513949,9.921809974,17.52289046,26.7008122,15.54288199,,,
,5.017128886,17.68251604,,8.626658988,9.962651945,9.085247247,6.684709888,9.016175739,4.518019756,8.883383749,4.324554646,5.102725592,9.116422941,4.98642548,12.77856339,26.07550043,16.47509506,4.8546786,6.410355429,4.897197277,5.282967965,5.606980126,5.456469286,5.825222538,6.25119409,5.649869262,15.5453005,19.2241722,15.63382653,26.20075188,10.08314011,17.17590253,42.54964627,15.45409752,,,
,4.762504392,17.3628556,,8.374957259,9.919557122,8.990308744,6.388927512,8.750994099,4.401562506,8.872288427,4.137188907,5.150661688,9.013411243,4.842576446,12.90242669,25.78541813,16.36192685,4.792293588,6.308208086,4.805958532,5.202669769,5.432157128,5.365802792,5.740663677,6.138812233,5.545885451,15.32767218,19.14484959,15.63760485,26.02850078,10.9156336,16.74216761,41.95481202,15.43225075,,,
,4.732077311,16.90610625,,8.204192962,9.781173811,8.761982102,6.387702602,8.769935645,4.296250523,8.83086835,4.057906227,5.009592373,8.766228752,4.674309944,11.82894479,25.78047445,16.04645022,4.638864187,6.030527478,4.620227996,4.975118622,5.108184453,5.288134411,5.850108708,6.012377413,5.409399107,14.94714873,18.46955874,15.43260925,37.60161799,11.08862435,15.84578213,41.44260039,15.45310111,,,
,4.819678422,16.99994913,,8.255443439,9.870234651,8.760271961,6.488967196,8.883584919,4.347635846,8.802670566,4.143435794,5.035291655,8.834633924,4.712435551,11.99409585,25.8600911,16.12138799,4.676078995,6.029350455,4.630874547,4.992268347,5.183501746,5.287102286,5.829306506,6.022588789,5.46099756,16.83839697,18.38201775,15.46998876,37.46001372,10.98921045,16.01927609,41.33369783,15.6284484,,,
,4.721946948,16.84028921,,8.319974372,9.757822729,8.750649678,6.366802126,8.864643373,4.32209994,8.724410707,4.096897304,5.142685206,8.642966411,4.590356694,11.97345197,25.60955893,17.51684843,4.765661286,6.047432493,4.550642817,4.902317915,5.166579323,5.226499103,5.751431447,5.955073306,5.431633312,16.69420102,18.13262588,15.35085978,37.12929887,10.79614999,15.58554118,40.73424324,15.40881368,,,
,4.791509017,17.16665006,,8.204884275,9.691002675,8.525306808,6.377986853,8.978292647,4.34885099,8.65948209,4.113195426,5.103410241,8.539026271,4.602184545,11.62250596,25.52863058,17.39121832,4.651965361,6.013754726,4.562859595,4.893971648,5.143846713,5.211933919,5.83093577,5.978719922,5.409854921,16.68199527,18.09329679,15.35310384,37.26902941,10.71990676,15.75903515,40.43767174,15.38776172,,,
,4.682697882,16.71110715,,8.034709305,9.098398265,8.232908745,6.213147971,8.940409556,4.309134712,8.499532439,4.096985226,5.022730306,8.467834413,4.584877497,11.51928655,25.48311626,16.91907523,4.53700691,5.892053532,4.377488937,4.802743539,5.07275038,5.119320127,5.722059724,5.943814489,5.198530701,16.44560533,17.83919302,15.31079135,36.19009327,10.58239934,15.41204722,39.40416805,15.23403255,,,
,3.670153563,16.22442631,,7.896838916,9.05240811,7.962716002,6.089780211,8.750994099,4.308897588,8.578495237,4.112456175,4.829026075,8.502430012,4.516962099,11.5812182,24.88911597,16.70453127,4.435093219,5.753506915,4.273302848,4.639376185,4.896343763,4.996426722,5.584108377,5.795469527,5.055311716,15.91753276,17.75426684,15.1887619,34.77817575,10.50400954,15.35421589,38.39376021,15.01298815,,,
,3.678021286,16.38733393,,7.971318951,9.18943016,8.103468813,6.151663728,8.637344825,4.309157179,8.552533619,4.097006588,4.909360929,8.327623846,4.42973332,11.06512113,24.9329464,17.04733892,4.422651643,5.805690055,4.285110457,4.666841168,4.873153666,5.027382505,5.604108331,5.761658645,5.100755706,15.77204745,17.41953812,15.14927888,35.25027464,10.42683019,15.20963759,38.55740129,14.90122334,,,
,3.570680136,16.41839315,,7.907247701,9.256920429,8.135182104,6.192174415,8.523695551,4.295751977,8.525366231,4.041739263,5.002341261,8.06399458,4.380160089,10.9825456,24.76162144,16.83235286,4.346047814,5.684278819,4.238567276,4.639280774,4.767085576,5.129883478,5.525007689,5.749807312,5.072429986,15.58041082,17.25024493,15.02687029,34.77746052,10.25092441,15.41204722,38.63494313,14.70188641,,,
,3.670583097,17.03602198,,8.056352738,9.531163077,8.352118543,6.428853642,8.769935645,4.439989813,8.764858767,4.207126881,5.08307807,8.328096736,4.479206919,11.23027219,24.72269532,17.21921731,4.435612277,5.771460094,4.366209522,4.748667256,4.84994398,5.257662784,5.643755873,5.853084414,5.131946841,15.9047504,17.88227622,15.35214099,35.92374827,10.17451838,16.39517968,39.4066111,14.85579598,,,
,3.746538044,17.66867311,,8.150384996,9.529851744,8.394126892,6.592000247,8.864643373,4.308808974,8.723938426,4.167307862,5.195765123,8.484724732,4.434843736,11.3334916,24.803949,17.34501335,4.523956204,5.874330694,4.44645341,4.784258298,4.954951017,5.304585392,5.731458155,5.90920791,5.190051551,15.91720541,17.96375871,15.10765991,36.5901853,9.521494309,16.8289146,39.7238194,15.16476439,,,
,3.800523864,17.4065931,,8.087944995,9.576509092,8.427523555,6.5620453,8.769935645,4.309334921,8.698523773,4.144269551,5.249764154,8.433162716,4.435385067,11.18898442,24.93397482,17.38985746,4.588347898,5.805929525,4.389242961,4.739531273,4.820511066,5.257581094,5.692829056,5.852993473,5.153923839,15.58231261,17.50420968,14.8267058,36.05748241,9.328118094,16.45301101,38.8413274,15.21120153,,,
,3.785112994,17.14182648,,8.055978525,9.553466709,8.340940242,6.613106844,8.750994099,4.270027147,8.698254879,4.042107655,5.08951236,8.3277099,4.45712341,11.18898442,25.14486113,17.09024068,4.548765894,5.840308085,4.400657561,4.775632447,4.908432004,5.289185449,5.74181243,5.875586132,5.212580661,15.5964755,18.00737127,15.10903693,35.92207964,9.33755636,16.59758931,38.79979429,15.14311308,,,
